idx,coord_y,coord_x,tumor_patch,center_tumor_patch,wsi,slide_name,hospital
52368,30464,75264,1,1,camelyon16_train_tumor_094,tumor_094,1
118570,32512,69376,0,0,camelyon16_train_tumor_094,tumor_094,1
26821,26688,79872,1,1,camelyon16_train_tumor_094,tumor_094,1
17203,45504,102400,0,0,camelyon16_train_tumor_094,tumor_094,1
51587,27136,81792,1,1,camelyon16_train_tumor_094,tumor_094,1
41285,15872,44800,0,0,camelyon16_train_tumor_094,tumor_094,1
68080,41280,71936,0,0,camelyon16_train_tumor_094,tumor_094,1
213072,15040,80960,0,0,camelyon16_train_tumor_094,tumor_094,1
234375,27712,84032,1,1,camelyon16_train_tumor_094,tumor_094,1
166930,9408,35712,0,0,camelyon16_train_tumor_094,tumor_094,1
42979,27136,87744,0,0,camelyon16_train_tumor_094,tumor_094,1
197057,36992,62272,0,0,camelyon16_train_tumor_094,tumor_094,1
208808,27456,80256,1,1,camelyon16_train_tumor_094,tumor_094,1
87911,31744,78272,1,1,camelyon16_train_tumor_094,tumor_094,1
198574,33024,78336,1,1,camelyon16_train_tumor_094,tumor_094,1
237351,32064,82816,1,1,camelyon16_train_tumor_094,tumor_094,1
115659,34880,24576,0,0,camelyon16_train_tumor_094,tumor_094,1
261685,27008,82944,1,1,camelyon16_train_tumor_094,tumor_094,1
231849,27072,80128,1,1,camelyon16_train_tumor_094,tumor_094,1
178592,28992,80704,1,1,camelyon16_train_tumor_094,tumor_094,1
163070,30528,78400,1,1,camelyon16_train_tumor_094,tumor_094,1
215499,32832,81664,1,1,camelyon16_train_tumor_094,tumor_094,1
59186,30336,75008,1,1,camelyon16_train_tumor_094,tumor_094,1
127652,52800,57280,0,0,camelyon16_train_tumor_094,tumor_094,1
69969,28672,80704,1,1,camelyon16_train_tumor_094,tumor_094,1
60447,22592,35648,0,0,camelyon16_train_tumor_094,tumor_094,1
80641,29632,79168,1,1,camelyon16_train_tumor_094,tumor_094,1
58878,27072,80640,1,1,camelyon16_train_tumor_094,tumor_094,1
247688,26944,78848,1,1,camelyon16_train_tumor_094,tumor_094,1
76272,27008,81600,1,1,camelyon16_train_tumor_094,tumor_094,1
114128,27584,79616,1,1,camelyon16_train_tumor_094,tumor_094,1
114252,28416,78848,1,1,camelyon16_train_tumor_094,tumor_094,1
224181,26048,83456,1,1,camelyon16_train_tumor_094,tumor_094,1
12911,26624,84224,1,1,camelyon16_train_tumor_094,tumor_094,1
209425,26880,79872,1,1,camelyon16_train_tumor_094,tumor_094,1
82093,17344,32832,0,0,camelyon16_train_tumor_094,tumor_094,1
160074,28928,86336,1,1,camelyon16_train_tumor_094,tumor_094,1
45556,30144,75328,1,1,camelyon16_train_tumor_094,tumor_094,1
227921,28928,77248,1,1,camelyon16_train_tumor_094,tumor_094,1
168608,60672,58496,0,0,camelyon16_train_tumor_094,tumor_094,1
237227,73792,50432,0,0,camelyon16_train_tumor_094,tumor_094,1
171122,64896,55808,0,0,camelyon16_train_tumor_094,tumor_094,1
227222,29184,82624,1,1,camelyon16_train_tumor_094,tumor_094,1
241977,49408,99840,0,0,camelyon16_train_tumor_094,tumor_094,1
73404,27456,85120,1,1,camelyon16_train_tumor_094,tumor_094,1
217805,32832,80064,1,1,camelyon16_train_tumor_094,tumor_094,1
5504,70656,61760,0,0,camelyon16_train_tumor_094,tumor_094,1
233956,31616,80448,1,1,camelyon16_train_tumor_094,tumor_094,1
46225,29824,82432,1,1,camelyon16_train_tumor_094,tumor_094,1
33146,31936,81792,1,1,camelyon16_train_tumor_094,tumor_094,1
208809,28736,79552,1,1,camelyon16_train_tumor_094,tumor_094,1
86817,26368,82304,1,1,camelyon16_train_tumor_094,tumor_094,1
101719,32512,83072,1,1,camelyon16_train_tumor_094,tumor_094,1
44938,33024,80128,1,1,camelyon16_train_tumor_094,tumor_094,1
139120,29760,76928,1,1,camelyon16_train_tumor_094,tumor_094,1
142484,28672,85312,1,1,camelyon16_train_tumor_094,tumor_094,1
219552,32128,82496,1,1,camelyon16_train_tumor_094,tumor_094,1
65177,29184,78464,1,1,camelyon16_train_tumor_094,tumor_094,1
172060,27648,79424,1,1,camelyon16_train_tumor_094,tumor_094,1
27868,28224,78144,1,1,camelyon16_train_tumor_094,tumor_094,1
160294,27328,84352,1,1,camelyon16_train_tumor_094,tumor_094,1
236178,31872,75840,1,1,camelyon16_train_tumor_094,tumor_094,1
137263,30656,76800,1,1,camelyon16_train_tumor_094,tumor_094,1
2887,33536,78208,1,1,camelyon16_train_tumor_094,tumor_094,1
143159,26560,84416,1,1,camelyon16_train_tumor_094,tumor_094,1
61420,32832,76736,1,1,camelyon16_train_tumor_094,tumor_094,1
133798,29376,85056,1,1,camelyon16_train_tumor_094,tumor_094,1
206744,39680,78912,0,0,camelyon16_train_tumor_094,tumor_094,1
90181,28032,78080,1,1,camelyon16_train_tumor_094,tumor_094,1
151079,30912,76096,1,1,camelyon16_train_tumor_094,tumor_094,1
160628,28864,82752,1,1,camelyon16_train_tumor_094,tumor_094,1
60709,29760,72512,0,0,camelyon16_train_tumor_094,tumor_094,1
14621,28096,79552,1,1,camelyon16_train_tumor_094,tumor_094,1
215115,32128,81728,1,1,camelyon16_train_tumor_094,tumor_094,1
12593,33088,79488,1,1,camelyon16_train_tumor_094,tumor_094,1
177812,25664,81408,1,1,camelyon16_train_tumor_094,tumor_094,1
47543,29312,81984,1,1,camelyon16_train_tumor_094,tumor_094,1
189002,35904,88064,0,0,camelyon16_train_tumor_094,tumor_094,1
151002,39872,82944,0,0,camelyon16_train_tumor_094,tumor_094,1
124743,76288,78336,0,0,camelyon16_train_tumor_094,tumor_094,1
180846,30208,77056,1,1,camelyon16_train_tumor_094,tumor_094,1
145340,28608,86336,1,1,camelyon16_train_tumor_094,tumor_094,1
22162,32384,79488,1,1,camelyon16_train_tumor_094,tumor_094,1
186743,31232,81216,1,1,camelyon16_train_tumor_094,tumor_094,1
141526,27264,83776,1,1,camelyon16_train_tumor_094,tumor_094,1
91279,30912,81920,1,1,camelyon16_train_tumor_094,tumor_094,1
198925,22464,36160,0,0,camelyon16_train_tumor_094,tumor_094,1
145350,27200,79424,1,1,camelyon16_train_tumor_094,tumor_094,1
247352,28608,80128,1,1,camelyon16_train_tumor_094,tumor_094,1
38306,29440,79744,1,1,camelyon16_train_tumor_094,tumor_094,1
101855,24000,70080,0,0,camelyon16_train_tumor_094,tumor_094,1
202745,26368,83328,1,1,camelyon16_train_tumor_094,tumor_094,1
75830,28800,81856,1,1,camelyon16_train_tumor_094,tumor_094,1
187355,27008,83712,1,1,camelyon16_train_tumor_094,tumor_094,1
26963,30784,81152,1,1,camelyon16_train_tumor_094,tumor_094,1
251707,30528,79680,1,1,camelyon16_train_tumor_094,tumor_094,1
204572,28224,79104,1,1,camelyon16_train_tumor_094,tumor_094,1
40391,38080,76224,0,0,camelyon16_train_tumor_094,tumor_094,1
84507,31040,80704,1,1,camelyon16_train_tumor_094,tumor_094,1
112740,17344,87168,0,0,camelyon16_train_tumor_094,tumor_094,1
138442,29888,77760,1,1,camelyon16_train_tumor_094,tumor_094,1
119554,31296,76032,1,1,camelyon16_train_tumor_094,tumor_094,1
156511,30656,75072,1,1,camelyon16_train_tumor_094,tumor_094,1
112835,29952,82368,1,1,camelyon16_train_tumor_094,tumor_094,1
78777,30336,83136,1,1,camelyon16_train_tumor_094,tumor_094,1
178231,68352,77120,0,0,camelyon16_train_tumor_094,tumor_094,1
199260,32640,81664,1,1,camelyon16_train_tumor_094,tumor_094,1
201751,31232,80960,1,1,camelyon16_train_tumor_094,tumor_094,1
100318,80768,71296,0,0,camelyon16_train_tumor_094,tumor_094,1
228047,25024,72448,0,0,camelyon16_train_tumor_094,tumor_094,1
58634,32704,80384,1,1,camelyon16_train_tumor_094,tumor_094,1
108787,27136,81536,1,1,camelyon16_train_tumor_094,tumor_094,1
86246,28416,85760,1,1,camelyon16_train_tumor_094,tumor_094,1
57721,26688,84480,1,1,camelyon16_train_tumor_094,tumor_094,1
4214,26688,78144,1,1,camelyon16_train_tumor_094,tumor_094,1
245893,30976,81088,1,1,camelyon16_train_tumor_094,tumor_094,1
62645,30016,80640,1,1,camelyon16_train_tumor_094,tumor_094,1
245534,64832,74560,0,0,camelyon16_train_tumor_094,tumor_094,1
47655,31232,80832,1,1,camelyon16_train_tumor_094,tumor_094,1
185048,32448,81920,1,1,camelyon16_train_tumor_094,tumor_094,1
166557,31040,80960,1,1,camelyon16_train_tumor_094,tumor_094,1
175836,48704,100288,0,0,camelyon16_train_tumor_094,tumor_094,1
233076,29056,76736,1,1,camelyon16_train_tumor_094,tumor_094,1
223140,28608,80128,1,1,camelyon16_train_tumor_094,tumor_094,1
237557,32128,82816,1,1,camelyon16_train_tumor_094,tumor_094,1
193166,7104,38848,0,0,camelyon16_train_tumor_094,tumor_094,1
213972,28864,84672,1,1,camelyon16_train_tumor_094,tumor_094,1
185860,21120,66048,0,0,camelyon16_train_tumor_094,tumor_094,1
82869,27008,79296,1,1,camelyon16_train_tumor_094,tumor_094,1
93611,32832,82560,1,1,camelyon16_train_tumor_094,tumor_094,1
36801,29632,81856,1,1,camelyon16_train_tumor_094,tumor_094,1
149563,27008,83008,1,1,camelyon16_train_tumor_094,tumor_094,1
222036,27328,81664,1,1,camelyon16_train_tumor_094,tumor_094,1
193143,39552,106304,0,0,camelyon16_train_tumor_094,tumor_094,1
205633,24000,35712,0,0,camelyon16_train_tumor_094,tumor_094,1
92069,31104,81280,1,1,camelyon16_train_tumor_094,tumor_094,1
6915,25856,81600,1,1,camelyon16_train_tumor_094,tumor_094,1
160917,28608,85440,1,1,camelyon16_train_tumor_094,tumor_094,1
173700,27776,80768,1,1,camelyon16_train_tumor_094,tumor_094,1
87335,33536,79744,1,1,camelyon16_train_tumor_094,tumor_094,1
26065,61440,43328,0,0,camelyon16_train_tumor_094,tumor_094,1
104833,28672,82432,1,1,camelyon16_train_tumor_094,tumor_094,1
100025,31296,83712,1,1,camelyon16_train_tumor_094,tumor_094,1
217164,31232,75968,1,1,camelyon16_train_tumor_094,tumor_094,1
52560,55424,28160,0,0,camelyon16_train_tumor_094,tumor_094,1
249174,29184,80256,1,1,camelyon16_train_tumor_094,tumor_094,1
93304,30400,79232,1,1,camelyon16_train_tumor_094,tumor_094,1
67695,31744,75520,1,1,camelyon16_train_tumor_094,tumor_094,1
138237,46208,97152,0,0,camelyon16_train_tumor_094,tumor_094,1
57149,27904,79104,1,1,camelyon16_train_tumor_094,tumor_094,1
56571,29952,80256,1,1,camelyon16_train_tumor_094,tumor_094,1
190973,31296,83584,1,1,camelyon16_train_tumor_094,tumor_094,1
1182,32384,77376,1,1,camelyon16_train_tumor_094,tumor_094,1
77480,26368,84352,1,1,camelyon16_train_tumor_094,tumor_094,1
235936,88256,63424,0,0,camelyon16_train_tumor_094,tumor_094,1
19262,28352,77696,1,1,camelyon16_train_tumor_094,tumor_094,1
196242,25728,80576,1,1,camelyon16_train_tumor_094,tumor_094,1
185687,28096,81728,1,1,camelyon16_train_tumor_094,tumor_094,1
101833,32256,76096,1,1,camelyon16_train_tumor_094,tumor_094,1
242920,28608,80512,1,1,camelyon16_train_tumor_094,tumor_094,1
124021,31936,76544,1,1,camelyon16_train_tumor_094,tumor_094,1
115997,29184,85376,1,1,camelyon16_train_tumor_094,tumor_094,1
101436,28224,83456,1,1,camelyon16_train_tumor_094,tumor_094,1
143057,29440,75008,1,1,camelyon16_train_tumor_094,tumor_094,1
122451,32320,77120,1,1,camelyon16_train_tumor_094,tumor_094,1
253833,30912,76544,1,1,camelyon16_train_tumor_094,tumor_094,1
182103,29696,83136,1,1,camelyon16_train_tumor_094,tumor_094,1
194958,30272,83328,1,1,camelyon16_train_tumor_094,tumor_094,1
26914,32512,78336,1,1,camelyon16_train_tumor_094,tumor_094,1
179662,29504,77504,1,1,camelyon16_train_tumor_094,tumor_094,1
253677,52096,57600,0,0,camelyon16_train_tumor_094,tumor_094,1
163722,29632,76736,1,1,camelyon16_train_tumor_094,tumor_094,1
12207,27264,78656,1,1,camelyon16_train_tumor_094,tumor_094,1
76796,28800,82304,1,1,camelyon16_train_tumor_094,tumor_094,1
233755,26944,80640,1,1,camelyon16_train_tumor_094,tumor_094,1
20920,32256,80256,1,1,camelyon16_train_tumor_094,tumor_094,1
148617,28480,80512,1,1,camelyon16_train_tumor_094,tumor_094,1
100857,30208,80000,1,1,camelyon16_train_tumor_094,tumor_094,1
217688,57472,28096,0,0,camelyon16_train_tumor_094,tumor_094,1
167040,29504,83840,1,1,camelyon16_train_tumor_094,tumor_094,1
186725,30592,82048,1,1,camelyon16_train_tumor_094,tumor_094,1
182806,60096,69056,0,0,camelyon16_train_tumor_094,tumor_094,1
76940,28928,80640,1,1,camelyon16_train_tumor_094,tumor_094,1
162483,26368,81856,1,1,camelyon16_train_tumor_094,tumor_094,1
125862,31808,75520,1,1,camelyon16_train_tumor_094,tumor_094,1
48964,28992,85632,1,1,camelyon16_train_tumor_094,tumor_094,1
153388,28928,82688,1,1,camelyon16_train_tumor_094,tumor_094,1
37260,33408,77888,1,1,camelyon16_train_tumor_094,tumor_094,1
146451,32320,82432,1,1,camelyon16_train_tumor_094,tumor_094,1
60248,32832,81664,1,1,camelyon16_train_tumor_094,tumor_094,1
41498,31232,76224,1,1,camelyon16_train_tumor_094,tumor_094,1
199184,32064,81280,1,1,camelyon16_train_tumor_094,tumor_094,1
139170,26816,83584,1,1,camelyon16_train_tumor_094,tumor_094,1
253777,32512,81152,1,1,camelyon16_train_tumor_094,tumor_094,1
244071,26048,80832,1,1,camelyon16_train_tumor_094,tumor_094,1
95926,26304,83712,1,1,camelyon16_train_tumor_094,tumor_094,1
9300,30912,76160,1,1,camelyon16_train_tumor_094,tumor_094,1
154994,90880,69952,0,0,camelyon16_train_tumor_094,tumor_094,1
89081,27136,85056,1,1,camelyon16_train_tumor_094,tumor_094,1
206712,86912,53824,0,0,camelyon16_train_tumor_094,tumor_094,1
66018,33536,78016,1,1,camelyon16_train_tumor_094,tumor_094,1
56785,27648,82432,1,1,camelyon16_train_tumor_094,tumor_094,1
257683,26944,81152,1,1,camelyon16_train_tumor_094,tumor_094,1
182127,29120,80448,1,1,camelyon16_train_tumor_094,tumor_094,1
132154,77056,46336,1,1,camelyon16_train_tumor_095,tumor_095,1
243929,83840,31680,1,1,camelyon16_train_tumor_095,tumor_095,1
60193,66496,70528,1,1,camelyon16_train_tumor_095,tumor_095,1
251037,87040,51200,1,1,camelyon16_train_tumor_095,tumor_095,1
236223,86208,20480,1,1,camelyon16_train_tumor_095,tumor_095,1
65123,73024,53504,1,1,camelyon16_train_tumor_095,tumor_095,1
183145,84096,28352,1,1,camelyon16_train_tumor_095,tumor_095,1
56650,74176,55168,1,1,camelyon16_train_tumor_095,tumor_095,1
257153,74560,45376,1,1,camelyon16_train_tumor_095,tumor_095,1
60243,89472,56704,1,1,camelyon16_train_tumor_095,tumor_095,1
192896,84864,56768,1,1,camelyon16_train_tumor_095,tumor_095,1
54414,65408,57152,1,1,camelyon16_train_tumor_095,tumor_095,1
204746,81152,59520,1,1,camelyon16_train_tumor_095,tumor_095,1
36504,73344,58496,1,1,camelyon16_train_tumor_095,tumor_095,1
235496,91520,31488,1,1,camelyon16_train_tumor_095,tumor_095,1
187052,61376,57280,1,1,camelyon16_train_tumor_095,tumor_095,1
46366,59200,58944,1,1,camelyon16_train_tumor_095,tumor_095,1
2594,53632,68160,1,1,camelyon16_train_tumor_095,tumor_095,1
57719,87360,19712,1,1,camelyon16_train_tumor_095,tumor_095,1
208780,77248,69888,1,1,camelyon16_train_tumor_095,tumor_095,1
104168,88576,48064,1,1,camelyon16_train_tumor_095,tumor_095,1
252766,63808,66880,1,1,camelyon16_train_tumor_095,tumor_095,1
227183,84416,29248,1,1,camelyon16_train_tumor_095,tumor_095,1
185022,67776,60480,1,1,camelyon16_train_tumor_095,tumor_095,1
106977,70656,52800,1,1,camelyon16_train_tumor_095,tumor_095,1
212156,53184,65472,1,1,camelyon16_train_tumor_095,tumor_095,1
129859,87168,44608,1,1,camelyon16_train_tumor_095,tumor_095,1
258388,68992,70272,1,1,camelyon16_train_tumor_095,tumor_095,1
25176,70080,59200,1,1,camelyon16_train_tumor_095,tumor_095,1
120626,72064,70528,1,1,camelyon16_train_tumor_095,tumor_095,1
176106,87744,49664,1,1,camelyon16_train_tumor_095,tumor_095,1
177348,88896,51456,1,1,camelyon16_train_tumor_095,tumor_095,1
196455,74880,52992,1,1,camelyon16_train_tumor_095,tumor_095,1
5274,58560,58944,1,1,camelyon16_train_tumor_095,tumor_095,1
140673,81088,28608,1,1,camelyon16_train_tumor_095,tumor_095,1
253776,85504,28352,1,1,camelyon16_train_tumor_095,tumor_095,1
111239,89344,55872,1,1,camelyon16_train_tumor_095,tumor_095,1
256060,84672,46592,1,1,camelyon16_train_tumor_095,tumor_095,1
60955,85696,26624,1,1,camelyon16_train_tumor_095,tumor_095,1
73010,87168,28288,1,1,camelyon16_train_tumor_095,tumor_095,1
9812,62784,64896,1,1,camelyon16_train_tumor_095,tumor_095,1
72830,83712,49472,1,1,camelyon16_train_tumor_095,tumor_095,1
196922,77056,67520,1,1,camelyon16_train_tumor_095,tumor_095,1
199961,54784,68928,1,1,camelyon16_train_tumor_095,tumor_095,1
188554,59776,66688,1,1,camelyon16_train_tumor_095,tumor_095,1
108149,71488,64320,1,1,camelyon16_train_tumor_095,tumor_095,1
172118,82176,58880,1,1,camelyon16_train_tumor_095,tumor_095,1
134955,91072,34112,1,1,camelyon16_train_tumor_095,tumor_095,1
171477,74688,64320,1,1,camelyon16_train_tumor_095,tumor_095,1
233760,66816,52864,1,1,camelyon16_train_tumor_095,tumor_095,1
167001,84544,44608,1,1,camelyon16_train_tumor_095,tumor_095,1
186791,73920,46592,1,1,camelyon16_train_tumor_095,tumor_095,1
36565,77888,46784,1,1,camelyon16_train_tumor_095,tumor_095,1
169230,69888,59776,1,1,camelyon16_train_tumor_095,tumor_095,1
249426,82176,61952,1,1,camelyon16_train_tumor_095,tumor_095,1
25664,60160,67008,1,1,camelyon16_train_tumor_095,tumor_095,1
151612,69632,53696,1,1,camelyon16_train_tumor_095,tumor_095,1
81638,69696,54080,1,1,camelyon16_train_tumor_095,tumor_095,1
260984,77056,51968,1,1,camelyon16_train_tumor_095,tumor_095,1
209385,72768,56128,1,1,camelyon16_train_tumor_095,tumor_095,1
219037,69952,64832,1,1,camelyon16_train_tumor_095,tumor_095,1
7425,87616,41728,1,1,camelyon16_train_tumor_095,tumor_095,1
198693,70720,69696,1,1,camelyon16_train_tumor_095,tumor_095,1
150510,65024,53888,1,1,camelyon16_train_tumor_095,tumor_095,1
79850,67392,67008,1,1,camelyon16_train_tumor_095,tumor_095,1
10459,81664,63616,1,1,camelyon16_train_tumor_095,tumor_095,1
147030,61184,55040,1,1,camelyon16_train_tumor_095,tumor_095,1
102029,84416,61504,1,1,camelyon16_train_tumor_095,tumor_095,1
163227,79680,43008,1,1,camelyon16_train_tumor_095,tumor_095,1
12863,67136,65664,1,1,camelyon16_train_tumor_095,tumor_095,1
185259,81600,67712,1,1,camelyon16_train_tumor_095,tumor_095,1
15654,62848,63232,1,1,camelyon16_train_tumor_095,tumor_095,1
56597,76544,52416,1,1,camelyon16_train_tumor_095,tumor_095,1
126444,85568,34368,1,1,camelyon16_train_tumor_095,tumor_095,1
218920,90048,27776,1,1,camelyon16_train_tumor_095,tumor_095,1
14048,80000,26496,1,1,camelyon16_train_tumor_095,tumor_095,1
142093,88640,42496,1,1,camelyon16_train_tumor_095,tumor_095,1
3249,79424,62400,1,1,camelyon16_train_tumor_095,tumor_095,1
84651,85568,21376,1,1,camelyon16_train_tumor_095,tumor_095,1
54984,88192,48064,1,1,camelyon16_train_tumor_095,tumor_095,1
141886,89344,53312,1,1,camelyon16_train_tumor_095,tumor_095,1
216633,75072,55232,1,1,camelyon16_train_tumor_095,tumor_095,1
155401,75904,57344,1,1,camelyon16_train_tumor_095,tumor_095,1
204666,90368,28480,1,1,camelyon16_train_tumor_095,tumor_095,1
53821,70848,53056,1,1,camelyon16_train_tumor_095,tumor_095,1
189157,84160,29312,1,1,camelyon16_train_tumor_095,tumor_095,1
90167,59904,55808,1,1,camelyon16_train_tumor_095,tumor_095,1
17504,63168,54592,1,1,camelyon16_train_tumor_095,tumor_095,1
193206,69504,63552,1,1,camelyon16_train_tumor_095,tumor_095,1
78768,83776,56192,1,1,camelyon16_train_tumor_095,tumor_095,1
21592,66688,60096,1,1,camelyon16_train_tumor_095,tumor_095,1
152201,83904,23744,1,1,camelyon16_train_tumor_095,tumor_095,1
5881,61184,63488,1,1,camelyon16_train_tumor_095,tumor_095,1
53810,84224,28416,1,1,camelyon16_train_tumor_095,tumor_095,1
101228,82880,29184,1,1,camelyon16_train_tumor_095,tumor_095,1
112321,71552,55168,1,1,camelyon16_train_tumor_095,tumor_095,1
58943,71104,64960,1,1,camelyon16_train_tumor_095,tumor_095,1
206862,74368,69760,1,1,camelyon16_train_tumor_095,tumor_095,1
154170,80064,70592,1,1,camelyon16_train_tumor_095,tumor_095,1
58409,82560,48000,1,1,camelyon16_train_tumor_095,tumor_095,1
23952,81344,68672,1,1,camelyon16_train_tumor_095,tumor_095,1
120144,86208,51968,1,1,camelyon16_train_tumor_095,tumor_095,1
1187,72512,58944,1,1,camelyon16_train_tumor_095,tumor_095,1
32500,53504,66240,1,1,camelyon16_train_tumor_095,tumor_095,1
88127,65408,62464,1,1,camelyon16_train_tumor_095,tumor_095,1
234221,81344,68224,1,1,camelyon16_train_tumor_095,tumor_095,1
193899,75776,50368,1,1,camelyon16_train_tumor_095,tumor_095,1
19176,76736,71360,1,1,camelyon16_train_tumor_095,tumor_095,1
416,68544,58688,1,1,camelyon16_train_tumor_095,tumor_095,1
142038,86528,48960,1,1,camelyon16_train_tumor_095,tumor_095,1
102934,79296,66688,1,1,camelyon16_train_tumor_095,tumor_095,1
6928,68544,59584,1,1,camelyon16_train_tumor_095,tumor_095,1
109397,56832,71232,1,1,camelyon16_train_tumor_095,tumor_095,1
103429,65408,72896,1,1,camelyon16_train_tumor_095,tumor_095,1
133138,70656,55936,1,1,camelyon16_train_tumor_095,tumor_095,1
107159,66816,71744,1,1,camelyon16_train_tumor_095,tumor_095,1
80474,84800,40768,1,1,camelyon16_train_tumor_095,tumor_095,1
149967,86080,54720,1,1,camelyon16_train_tumor_095,tumor_095,1
176228,84352,41408,1,1,camelyon16_train_tumor_095,tumor_095,1
39558,89472,57792,1,1,camelyon16_train_tumor_095,tumor_095,1
193822,73408,70656,1,1,camelyon16_train_tumor_095,tumor_095,1
108811,77312,69440,1,1,camelyon16_train_tumor_095,tumor_095,1
134256,60864,53696,1,1,camelyon16_train_tumor_095,tumor_095,1
150998,82432,29632,1,1,camelyon16_train_tumor_095,tumor_095,1
176179,53632,66304,1,1,camelyon16_train_tumor_095,tumor_095,1
158991,69632,62144,1,1,camelyon16_train_tumor_095,tumor_095,1
146500,68288,63872,1,1,camelyon16_train_tumor_095,tumor_095,1
65289,73408,62016,1,1,camelyon16_train_tumor_095,tumor_095,1
203595,65024,62464,1,1,camelyon16_train_tumor_095,tumor_095,1
107539,89216,37440,1,1,camelyon16_train_tumor_095,tumor_095,1
39019,80000,60480,1,1,camelyon16_train_tumor_095,tumor_095,1
19967,56000,55744,1,1,camelyon16_train_tumor_095,tumor_095,1
260379,69696,54272,1,1,camelyon16_train_tumor_095,tumor_095,1
150558,88064,37568,1,1,camelyon16_train_tumor_095,tumor_095,1
157501,69056,55744,1,1,camelyon16_train_tumor_095,tumor_095,1
34913,89024,21696,1,1,camelyon16_train_tumor_095,tumor_095,1
49717,79168,52544,1,1,camelyon16_train_tumor_095,tumor_095,1
85735,74240,61888,1,1,camelyon16_train_tumor_095,tumor_095,1
80466,69184,56320,1,1,camelyon16_train_tumor_095,tumor_095,1
47526,81472,29760,1,1,camelyon16_train_tumor_095,tumor_095,1
26323,83328,67968,1,1,camelyon16_train_tumor_095,tumor_095,1
226667,69184,52928,1,1,camelyon16_train_tumor_095,tumor_095,1
152230,76800,44096,1,1,camelyon16_train_tumor_095,tumor_095,1
241142,63040,69248,1,1,camelyon16_train_tumor_095,tumor_095,1
168857,87232,18304,1,1,camelyon16_train_tumor_095,tumor_095,1
244155,61184,61248,1,1,camelyon16_train_tumor_095,tumor_095,1
198783,68224,71936,1,1,camelyon16_train_tumor_095,tumor_095,1
125706,90432,24000,1,1,camelyon16_train_tumor_095,tumor_095,1
76418,66688,70656,1,1,camelyon16_train_tumor_095,tumor_095,1
117837,78208,54208,1,1,camelyon16_train_tumor_095,tumor_095,1
104007,82496,43136,1,1,camelyon16_train_tumor_095,tumor_095,1
5961,87936,19840,1,1,camelyon16_train_tumor_095,tumor_095,1
256281,76800,53888,1,1,camelyon16_train_tumor_095,tumor_095,1
209450,90816,34432,1,1,camelyon16_train_tumor_095,tumor_095,1
173784,64320,70848,1,1,camelyon16_train_tumor_095,tumor_095,1
67235,68672,52416,1,1,camelyon16_train_tumor_095,tumor_095,1
50363,79680,70208,1,1,camelyon16_train_tumor_095,tumor_095,1
206890,87744,42688,1,1,camelyon16_train_tumor_095,tumor_095,1
52353,63680,53504,1,1,camelyon16_train_tumor_095,tumor_095,1
75763,76288,63680,1,1,camelyon16_train_tumor_095,tumor_095,1
138371,89216,33728,1,1,camelyon16_train_tumor_095,tumor_095,1
43371,69696,55552,1,1,camelyon16_train_tumor_095,tumor_095,1
135709,80256,25024,1,1,camelyon16_train_tumor_095,tumor_095,1
171010,67712,54080,1,1,camelyon16_train_tumor_095,tumor_095,1
248741,58944,71936,1,1,camelyon16_train_tumor_095,tumor_095,1
49219,84800,15232,1,1,camelyon16_train_tumor_095,tumor_095,1
133925,80640,50496,1,1,camelyon16_train_tumor_095,tumor_095,1
61968,54336,61184,1,1,camelyon16_train_tumor_095,tumor_095,1
226203,89728,39552,1,1,camelyon16_train_tumor_095,tumor_095,1
162591,88512,37760,1,1,camelyon16_train_tumor_095,tumor_095,1
136919,67520,57280,1,1,camelyon16_train_tumor_095,tumor_095,1
7025,91200,37248,1,1,camelyon16_train_tumor_095,tumor_095,1
95481,84992,25088,1,1,camelyon16_train_tumor_095,tumor_095,1
111280,78912,68160,1,1,camelyon16_train_tumor_095,tumor_095,1
130464,89344,22528,1,1,camelyon16_train_tumor_095,tumor_095,1
59764,78144,47936,1,1,camelyon16_train_tumor_095,tumor_095,1
255038,82560,53120,1,1,camelyon16_train_tumor_095,tumor_095,1
74492,69632,54912,1,1,camelyon16_train_tumor_095,tumor_095,1
35943,62976,74304,1,1,camelyon16_train_tumor_095,tumor_095,1
110531,75264,61888,1,1,camelyon16_train_tumor_095,tumor_095,1
198573,60736,63680,1,1,camelyon16_train_tumor_095,tumor_095,1
66582,60736,58368,1,1,camelyon16_train_tumor_095,tumor_095,1
199670,69248,54144,1,1,camelyon16_train_tumor_095,tumor_095,1
68864,56448,72384,1,1,camelyon16_train_tumor_095,tumor_095,1
69627,81536,48576,1,1,camelyon16_train_tumor_095,tumor_095,1
27802,74496,51840,1,1,camelyon16_train_tumor_095,tumor_095,1
11135,75648,45184,1,1,camelyon16_train_tumor_095,tumor_095,1
110129,86848,47488,1,1,camelyon16_train_tumor_095,tumor_095,1
18831,77184,46784,1,1,camelyon16_train_tumor_095,tumor_095,1
195699,79488,50176,1,1,camelyon16_train_tumor_095,tumor_095,1
254543,82880,22144,1,1,camelyon16_train_tumor_095,tumor_095,1
67047,90240,23808,1,1,camelyon16_train_tumor_095,tumor_095,1
127586,74240,45440,1,1,camelyon16_train_tumor_095,tumor_095,1
214267,74432,57984,1,1,camelyon16_train_tumor_095,tumor_095,1
